date,dealer_id,bays_express,bay_capacity_hours,express_lane_ros,utilization,ro_per_bay_hour
2025-03-24,D660,4,192,171,0.627999483884039,0.8906
2025-03-31,D660,4,192,161,0.6276278013685755,0.8385
2025-04-07,D660,4,192,142,0.7041004669076811,0.7396
2025-04-14,D660,4,192,136,0.5776262720513055,0.7083
2025-04-21,D660,4,192,145,0.6346856035493296,0.7552
2025-04-28,D660,4,192,120,0.6053938227483597,0.625
2025-05-05,D660,4,192,136,0.6228320295862797,0.7083
2025-05-12,D660,4,192,126,0.5778295231218246,0.6562
2025-05-19,D660,4,192,148,0.5918297005632609,0.7708
2025-05-26,D660,4,192,154,0.5972066619398001,0.8021
2025-06-02,D660,4,192,120,0.618887469916186,0.625
2025-06-09,D660,4,192,150,0.6348098416913113,0.7812
2025-06-16,D660,4,192,139,0.6036413560229119,0.724
2025-06-23,D660,4,192,171,0.5940067254793825,0.8906
2025-06-30,D660,4,192,117,0.5993292880778983,0.6094
2025-07-07,D660,4,192,139,0.5367460953719376,0.724
2025-07-14,D660,4,192,135,0.6319046616463084,0.7031
2025-07-21,D660,4,192,125,0.6330280792769764,0.651
2025-07-28,D660,4,192,161,0.5726048058075554,0.8385
2025-08-04,D660,4,192,143,0.5685925409088091,0.7448
2025-08-11,D660,4,192,137,0.5531449761933086,0.7135
2025-08-18,D660,4,192,140,0.4835774798136768,0.7292
2025-08-25,D660,4,192,134,0.6519634553432234,0.6979
2025-09-01,D660,4,192,130,0.5673558388571758,0.6771
2025-03-10,D661,4,192,234,0.7433122339570388,1.2188
2025-03-17,D661,4,192,228,0.7533101766641225,1.1875
2025-03-24,D661,4,192,235,0.7230767912387682,1.224
2025-03-31,D661,4,192,211,0.7885129935241054,1.099
2025-04-07,D661,4,192,203,0.7795483071074165,1.0573
2025-04-14,D661,4,192,241,0.7931059582629403,1.2552
2025-04-21,D661,4,192,174,0.8351356969287514,0.9062
2025-04-28,D661,4,192,172,0.7615470586279139,0.8958
2025-05-05,D661,4,192,231,0.7910392467606339,1.2031
2025-05-12,D661,4,192,218,0.761468949568611,1.1354
2025-05-19,D661,4,192,221,0.8741426035272903,1.151
2025-05-26,D661,4,192,211,0.8463186748710407,1.099
2025-06-02,D661,4,192,191,0.7999028418876492,0.9948
2025-06-09,D661,4,192,225,0.7729328351811093,1.1719
2025-06-16,D661,4,192,160,0.7881496631779926,0.8333
2025-06-23,D661,4,192,265,0.7784447532433778,1.3802
2025-06-30,D661,4,192,211,0.8109661833961757,1.099
2025-07-07,D661,4,192,215,0.8737005571739,1.1198
2025-07-14,D661,4,192,165,0.7826876575744878,0.8594
2025-07-21,D661,4,192,258,0.7764596247535333,1.3438
2025-07-28,D661,4,192,237,0.7568489292288502,1.2344
2025-08-04,D661,4,192,182,0.8254532753824831,0.9479
2025-08-11,D661,4,192,220,0.7336977107410373,1.1458
2025-08-18,D661,4,192,213,0.6671101323397014,1.1094
2025-08-25,D661,4,192,204,0.7055398952193448,1.0625
2025-09-01,D661,4,192,214,0.7562774314098522,1.1146
2025-03-10,D662,4,192,196,0.6520303111885645,1.0208
2025-03-17,D662,4,192,178,0.557652635160494,0.9271
2025-03-24,D662,4,192,161,0.7245228651055903,0.8385
2025-03-31,D662,4,192,196,0.683974621652693,1.0208
2025-04-07,D662,4,192,127,0.7535236068613937,0.6615
2025-04-14,D662,4,192,174,0.7795224255360818,0.9062
2025-04-21,D662,4,192,163,0.7020022745301324,0.849
2025-04-28,D662,4,192,207,0.7479097863651598,1.0781
2025-05-05,D662,4,192,195,0.6377248889248318,1.0156
2025-05-12,D662,4,192,172,0.7355961003719395,0.8958
2025-05-19,D662,4,192,159,0.7484772366246663,0.8281
2025-05-26,D662,4,192,168,0.7659114736421917,0.875
2025-06-02,D662,4,192,183,0.6345672201431243,0.9531
2025-06-09,D662,4,192,197,0.7168574439805683,1.026
2025-06-16,D662,4,192,169,0.7512878151584584,0.8802
2025-06-23,D662,4,192,192,0.6657364007974721,1.0
2025-06-30,D662,4,192,194,0.7389181583740067,1.0104
2025-07-07,D662,4,192,172,0.7255568470769888,0.8958
2025-07-14,D662,4,192,166,0.6174801784669701,0.8646
2025-07-21,D662,4,192,175,0.6859430660353151,0.9115
2025-07-28,D662,4,192,189,0.6868320602510662,0.9844
2025-08-04,D662,4,192,171,0.7500634290837208,0.8906
2025-08-11,D662,4,192,203,0.6823715985701193,1.0573
2025-08-18,D662,4,192,184,0.6821033615540469,0.9583
2025-08-25,D662,4,192,195,0.8058397332660581,1.0156
2025-09-01,D662,4,192,168,0.6608420952526864,0.875
2025-03-10,D663,5,240,85,0.45961132481822037,0.3542
2025-03-17,D663,5,240,95,0.4072141962507818,0.3958
2025-03-24,D663,5,240,90,0.4427886862846601,0.375
2025-03-31,D663,5,240,90,0.445064903565972,0.375
2025-04-07,D663,5,240,100,0.3955859307485644,0.4167
2025-04-14,D663,5,240,105,0.4395092919677245,0.4375
2025-04-21,D663,5,240,95,0.4810576236840735,0.3958
2025-04-28,D663,5,240,98,0.47571212784395867,0.4083
2025-05-05,D663,5,240,105,0.5820840514757504,0.4375
2025-05-12,D663,5,240,91,0.49489153151017706,0.3792
2025-05-19,D663,5,240,78,0.4847302215988639,0.325
2025-05-26,D663,5,240,90,0.4341797554191282,0.375
2025-06-02,D663,5,240,89,0.46403184588629776,0.3708
2025-06-09,D663,5,240,88,0.4924136111269788,0.3667
2025-06-16,D663,5,240,91,0.5646456210780131,0.3792
2025-06-23,D663,5,240,99,0.37268718425838027,0.4125
2025-06-30,D663,5,240,104,0.4806685274473451,0.4333
2025-07-07,D663,5,240,67,0.43564103381619207,0.2792
2025-07-14,D663,5,240,93,0.5115440888609447,0.3875
2025-07-21,D663,5,240,84,0.42324458442384394,0.35
2025-07-28,D663,5,240,81,0.39487885318018,0.3375
2025-08-04,D663,5,240,105,0.4604160320993468,0.4375
2025-08-11,D663,5,240,103,0.4285734191328313,0.4292
2025-08-18,D663,5,240,80,0.4158525570678272,0.3333
2025-08-25,D663,5,240,87,0.45614063036443514,0.3625
2025-09-01,D663,5,240,88,0.48142125413402587,0.3667
2025-03-10,D664,4,192,183,0.6113408667467779,0.9531
2025-03-17,D664,4,192,210,0.7719395321093439,1.0938
2025-03-24,D664,4,192,190,0.6916889993847215,0.9896
2025-03-31,D664,4,192,180,0.7298976925810964,0.9375
2025-04-07,D664,4,192,222,0.7337468844491473,1.1562
2025-04-14,D664,4,192,192,0.631868931218261,1.0
2025-04-21,D664,4,192,207,0.7829645776649387,1.0781
2025-04-28,D664,4,192,168,0.6540619892813452,0.875
2025-05-05,D664,4,192,217,0.6253693167482183,1.1302
2025-05-12,D664,4,192,259,0.6498434407549961,1.349
2025-05-19,D664,4,192,170,0.7239288635831278,0.8854
2025-05-26,D664,4,192,175,0.6586447856827214,0.9115
2025-06-02,D664,4,192,204,0.7889664978134269,1.0625
2025-06-09,D664,4,192,159,0.6412558034515848,0.8281
2025-06-16,D664,4,192,162,0.7294457284105693,0.8438
2025-06-23,D664,4,192,163,0.7555481898722409,0.849
2025-06-30,D664,4,192,163,0.6350187536567113,0.849
2025-07-07,D664,4,192,159,0.6913035402540626,0.8281
2025-07-14,D664,4,192,161,0.7024140798821358,0.8385
2025-07-21,D664,4,192,178,0.7520097094898125,0.9271
2025-07-28,D664,4,192,205,0.8061727036597532,1.0677
2025-08-04,D664,4,192,179,0.740722248826081,0.9323
2025-08-11,D664,4,192,180,0.7352171588346154,0.9375
2025-08-18,D664,4,192,178,0.6902391370032218,0.9271
2025-08-25,D664,4,192,192,0.7212684246130233,1.0
2025-09-01,D664,4,192,170,0.6894340399033394,0.8854
2025-03-10,D665,4,192,186,0.7199917512389933,0.9688
2025-03-17,D665,4,192,197,0.6751724299575717,1.026
2025-03-24,D665,4,192,184,0.7118134155144669,0.9583
2025-03-31,D665,4,192,209,0.7442796438895344,1.0885
2025-04-07,D665,4,192,205,0.7861972829207224,1.0677
2025-04-14,D665,4,192,155,0.7594555901269082,0.8073
2025-04-21,D665,4,192,178,0.705257018629297,0.9271
2025-04-28,D665,4,192,173,0.6806799769046104,0.901
2025-05-05,D665,4,192,178,0.5975155537003687,0.9271
2025-05-12,D665,4,192,154,0.7248691581279663,0.8021
2025-05-19,D665,4,192,164,0.6946106004277735,0.8542
2025-05-26,D665,4,192,192,0.7380279541504207,1.0
2025-06-02,D665,4,192,213,0.6750631422968775,1.1094
2025-06-09,D665,4,192,170,0.6278666553784574,0.8854
2025-06-16,D665,4,192,187,0.6805934609778076,0.974
2025-06-23,D665,4,192,135,0.6489646939972815,0.7031
2025-06-30,D665,4,192,221,0.7951158513887879,1.151
2025-07-07,D665,4,192,187,0.7019742812349736,0.974
2025-07-14,D665,4,192,141,0.7231370406391364,0.7344
2025-07-21,D665,4,192,152,0.6711185415015473,0.7917
2025-07-28,D665,4,192,170,0.6807382625026834,0.8854
2025-08-04,D665,4,192,195,0.6858082527293279,1.0156
2025-08-11,D665,4,192,177,0.7132734560981989,0.9219
2025-08-18,D665,4,192,148,0.720573908206328,0.7708
2025-08-25,D665,4,192,177,0.6330499806336143,0.9219
2025-09-01,D665,4,192,224,0.7269722478407734,1.1667
2025-03-10,D666,2,96,169,0.7781250705392679,1.7604
2025-03-17,D666,2,96,179,0.7376045714057312,1.8646
2025-03-24,D666,2,96,155,0.6647422810736138,1.6146
2025-03-31,D666,2,96,169,0.6605351359870316,1.7604
2025-04-07,D666,2,96,155,0.6234608513248685,1.6146
2025-04-14,D666,2,96,185,0.7516004588403812,1.9271
2025-04-21,D666,2,96,201,0.7728531446683393,2.0938
2025-04-28,D666,2,96,200,0.7352113130204055,2.0833
2025-05-05,D666,2,96,147,0.7304272812610437,1.5312
2025-05-12,D666,2,96,190,0.8097162723561042,1.9792
2025-05-19,D666,2,96,147,0.7317349351819592,1.5312
2025-05-26,D666,2,96,217,0.7024412801392568,2.2604
2025-06-02,D666,2,96,201,0.6921400441340343,2.0938
2025-06-09,D666,2,96,181,0.7161057925245414,1.8854
2025-06-16,D666,2,96,170,0.726821781177008,1.7708
2025-06-23,D666,2,96,180,0.6481483298628592,1.875
2025-06-30,D666,2,96,152,0.817754684921163,1.5833
2025-07-07,D666,2,96,169,0.6728606658954382,1.7604
2025-07-14,D666,2,96,199,0.6301838899620134,2.0729
2025-07-21,D666,2,96,180,0.7211120929280388,1.875
2025-07-28,D666,2,96,193,0.7004085152773003,2.0104
2025-08-04,D666,2,96,161,0.6182827309655113,1.6771
2025-08-11,D666,2,96,195,0.6500197430363271,2.0312
2025-08-18,D666,2,96,157,0.6310385846621656,1.6354
2025-08-25,D666,2,96,137,0.7540836156141791,1.4271
2025-09-01,D666,2,96,180,0.7397772592233713,1.875
2025-03-10,D667,2,96,82,0.3663444630591422,0.8542
2025-03-17,D667,2,96,73,0.4094158878181457,0.7604
2025-03-24,D667,2,96,84,0.3900267327346438,0.875
2025-03-31,D667,2,96,99,0.5074977078522378,1.0312
2025-04-07,D667,2,96,76,0.41305974090188335,0.7917
2025-04-14,D667,2,96,98,0.3646505151406826,1.0208
2025-04-21,D667,2,96,65,0.4367691316497822,0.6771
2025-04-28,D667,2,96,80,0.42013438646428714,0.8333
2025-05-05,D667,2,96,66,0.3462919354032751,0.6875
2025-05-12,D667,2,96,86,0.3870675696585981,0.8958
2025-05-19,D667,2,96,88,0.487158520632452,0.9167
2025-05-26,D667,2,96,77,0.4884851878358817,0.8021
2025-06-02,D667,2,96,70,0.35136142146403415,0.7292
2025-06-09,D667,2,96,82,0.34788509116039723,0.8542
2025-06-16,D667,2,96,82,0.4051880303379781,0.8542
2025-06-23,D667,2,96,85,0.4620423673351435,0.8854
2025-06-30,D667,2,96,65,0.3902719684755484,0.6771
2025-07-07,D667,2,96,84,0.4981747130004185,0.875
2025-07-14,D667,2,96,90,0.35549100734154815,0.9375
2025-07-21,D667,2,96,85,0.3989838831828285,0.8854
2025-07-28,D667,2,96,70,0.32601150757893504,0.7292
2025-08-04,D667,2,96,86,0.43236710808286616,0.8958
2025-08-11,D667,2,96,74,0.37799013405431964,0.7708
2025-08-18,D667,2,96,67,0.4181478315719357,0.6979
2025-08-25,D667,2,96,73,0.37778186481975407,0.7604
2025-09-01,D667,2,96,71,0.3808954665976016,0.7396
2025-03-10,D668,5,240,105,0.615047824279553,0.4375
2025-03-17,D668,5,240,127,0.6633363504956011,0.5292
2025-03-24,D668,5,240,139,0.6463954289373146,0.5792
2025-03-31,D668,5,240,104,0.641654350856914,0.4333
2025-04-07,D668,5,240,166,0.6607953113456533,0.6917
2025-04-14,D668,5,240,133,0.6358876335721249,0.5542
2025-04-21,D668,5,240,115,0.6090233856392983,0.4792
2025-04-28,D668,5,240,116,0.650584809093831,0.4833
2025-05-05,D668,5,240,144,0.5420194182619308,0.6
2025-05-12,D668,5,240,129,0.553428740667597,0.5375
2025-05-19,D668,5,240,146,0.5981174303301322,0.6083
2025-05-26,D668,5,240,163,0.5708823127118238,0.6792
2025-06-02,D668,5,240,116,0.6394684151321799,0.4833
2025-06-09,D668,5,240,147,0.5895814951025132,0.6125
2025-06-16,D668,5,240,140,0.5773695522356558,0.5833
2025-06-23,D668,5,240,107,0.5902327673225642,0.4458
2025-06-30,D668,5,240,152,0.6581504111739541,0.6333
2025-07-07,D668,5,240,128,0.5540156371720459,0.5333
2025-07-14,D668,5,240,148,0.5734748804022642,0.6167
2025-07-21,D668,5,240,120,0.5535893765229047,0.5
2025-07-28,D668,5,240,129,0.5351826964036417,0.5375
2025-08-04,D668,5,240,172,0.634583798411853,0.7167
2025-08-11,D668,5,240,168,0.648610272610702,0.7
2025-08-18,D668,5,240,167,0.5919598962761659,0.6958
2025-08-25,D668,5,240,139,0.577913383012316,0.5792
2025-09-01,D668,5,240,157,0.5840893942544648,0.6542
2025-03-10,D669,2,96,168,0.6696334290701116,1.75
2025-03-17,D669,2,96,167,0.7549744894643667,1.7396
2025-03-24,D669,2,96,200,0.642256754722633,2.0833
2025-03-31,D669,2,96,164,0.7065965654677918,1.7083
2025-04-07,D669,2,96,197,0.7226706094047307,2.0521
2025-04-14,D669,2,96,162,0.6251198947900667,1.6875
2025-04-21,D669,2,96,183,0.6664083103168605,1.9062
2025-04-28,D669,2,96,163,0.715162179674416,1.6979
2025-05-05,D669,2,96,177,0.658669369411538,1.8438
2025-05-12,D669,2,96,189,0.7436774805722982,1.9688
2025-05-19,D669,2,96,187,0.7261032645142722,1.9479
2025-05-26,D669,2,96,184,0.7304228859890128,1.9167
2025-06-02,D669,2,96,181,0.7112709433248533,1.8854
2025-06-09,D669,2,96,158,0.7422187396768561,1.6458
2025-06-16,D669,2,96,170,0.6703461702598106,1.7708
2025-06-23,D669,2,96,157,0.6286037294918986,1.6354
2025-06-30,D669,2,96,193,0.76963458534564,2.0104
2025-07-07,D669,2,96,197,0.7208426647309567,2.0521
2025-07-14,D669,2,96,208,0.6974662040152265,2.1667
2025-07-21,D669,2,96,202,0.7282788876471912,2.1042
2025-07-28,D669,2,96,171,0.7105307490068329,1.7812
2025-08-04,D669,2,96,193,0.7608549368554796,2.0104
2025-08-11,D669,2,96,147,0.7462358826204983,1.5312
2025-08-18,D669,2,96,141,0.6850430239799293,1.4688
2025-08-25,D669,2,96,190,0.6514693808570847,1.9792
2025-09-01,D669,2,96,166,0.7500069659118643,1.7292
2025-03-10,D670,5,240,230,0.7924289841411867,0.9583
2025-03-17,D670,5,240,249,0.8933971512928327,1.0375
2025-03-24,D670,5,240,168,0.7045014620653822,0.7
2025-03-31,D670,5,240,261,0.7222139251368005,1.0875
2025-04-07,D670,5,240,218,0.7553462290002074,0.9083
2025-04-14,D670,5,240,186,0.7597311576853802,0.775
2025-04-21,D670,5,240,186,0.8189386951377673,0.775
2025-04-28,D670,5,240,181,0.7825209851757756,0.7542
2025-05-05,D670,5,240,230,0.6999348665172992,0.9583
2025-05-12,D670,5,240,189,0.7885251039968458,0.7875
2025-05-19,D670,5,240,194,0.7211844115121073,0.8083
2025-05-26,D670,5,240,205,0.7516650894511788,0.8542
2025-06-02,D670,5,240,214,0.7610270602175996,0.8917
2025-06-09,D670,5,240,294,0.8086167573605981,1.225
2025-06-16,D670,5,240,241,0.841842042298224,1.0042
2025-06-23,D670,5,240,229,0.7236684079354334,0.9542
2025-06-30,D670,5,240,256,0.7096285199387923,1.0667
2025-07-07,D670,5,240,205,0.8130894986120708,0.8542
2025-07-14,D670,5,240,185,0.7753089525776694,0.7708
2025-07-21,D670,5,240,235,0.63,0.9792
2025-07-28,D670,5,240,198,0.8376561698999028,0.825
2025-08-04,D670,5,240,216,0.7253640852227761,0.9
2025-08-11,D670,5,240,184,0.8712484450092033,0.7667
2025-08-18,D670,5,240,210,0.8302952399188932,0.875
2025-08-25,D670,5,240,221,0.7467177932978222,0.9208
2025-09-01,D670,5,240,268,0.8155866809672077,1.1167
2025-03-10,D671,3,144,148,0.7257697099677053,1.0278
2025-03-17,D671,3,144,184,0.7757961576339676,1.2778
2025-03-24,D671,3,144,164,0.7736593579431993,1.1389
2025-03-31,D671,3,144,190,0.6784517661178411,1.3194
2025-04-07,D671,3,144,205,0.8381626004018965,1.4236
2025-04-14,D671,3,144,176,0.751952193254253,1.2222
2025-04-21,D671,3,144,173,0.7752794669950845,1.2014
2025-04-28,D671,3,144,154,0.5950525945033238,1.0694
2025-05-05,D671,3,144,179,0.7168099399589212,1.2431
2025-05-12,D671,3,144,201,0.6683082703998171,1.3958
2025-05-19,D671,3,144,192,0.7438513109061025,1.3333
2025-05-26,D671,3,144,184,0.6269506140091488,1.2778
2025-06-02,D671,3,144,203,0.7511029365606176,1.4097
2025-06-09,D671,3,144,158,0.700753608038243,1.0972
2025-06-16,D671,3,144,194,0.6822231362903747,1.3472
2025-06-23,D671,3,144,186,0.6607451996811866,1.2917
2025-06-30,D671,3,144,184,0.6581687679910645,1.2778
2025-07-07,D671,3,144,148,0.7244386429740106,1.0278
2025-07-14,D671,3,144,176,0.712823138688385,1.2222
2025-07-21,D671,3,144,184,0.6462365610178583,1.2778
2025-07-28,D671,3,144,182,0.7144363746470391,1.2639
2025-08-04,D671,3,144,159,0.7433593443885508,1.1042
2025-08-11,D671,3,144,196,0.6450259986343904,1.3611
2025-08-18,D671,3,144,157,0.7225286160197004,1.0903
2025-08-25,D671,3,144,181,0.6578048968055217,1.2569
2025-09-01,D671,3,144,202,0.7618148654537014,1.4028
2025-03-10,D672,2,96,96,0.47259799513279777,1.0
2025-03-17,D672,2,96,102,0.44309015425973547,1.0625
2025-03-24,D672,2,96,88,0.5100033011295853,0.9167
2025-03-31,D672,2,96,104,0.5031881878156329,1.0833
2025-04-07,D672,2,96,100,0.4409285137570989,1.0417
2025-04-14,D672,2,96,97,0.4476454803622433,1.0104
2025-04-21,D672,2,96,101,0.44158023508220556,1.0521
2025-04-28,D672,2,96,98,0.404289547694186,1.0208
2025-05-05,D672,2,96,99,0.4290075016810524,1.0312
2025-05-12,D672,2,96,92,0.44890390140854114,0.9583
2025-05-19,D672,2,96,68,0.49057256847952746,0.7083
2025-05-26,D672,2,96,111,0.4990079701669551,1.1562
2025-06-02,D672,2,96,72,0.39888734212194893,0.75
2025-06-09,D672,2,96,86,0.4961963558015635,0.8958
2025-06-16,D672,2,96,79,0.3530270495378298,0.8229
2025-06-23,D672,2,96,90,0.45938003800995814,0.9375
2025-06-30,D672,2,96,84,0.469430309868465,0.875
2025-07-07,D672,2,96,68,0.40071426603000215,0.7083
2025-07-14,D672,2,96,89,0.517748538400393,0.9271
2025-07-21,D672,2,96,97,0.49365785224200665,1.0104
2025-07-28,D672,2,96,98,0.46851159766639816,1.0208
2025-08-04,D672,2,96,105,0.4769653269465451,1.0938
2025-08-11,D672,2,96,79,0.44196105650920203,0.8229
2025-08-18,D672,2,96,80,0.4586682682624378,0.8333
2025-08-25,D672,2,96,93,0.45859732111308915,0.9688
2025-09-01,D672,2,96,96,0.4584169010311749,1.0
2025-03-10,D673,4,192,197,0.6028228894793767,1.026
2025-03-17,D673,4,192,190,0.7649305710442775,0.9896
2025-03-24,D673,4,192,166,0.7423167961569808,0.8646
2025-03-31,D673,4,192,168,0.7068770685153406,0.875
2025-04-07,D673,4,192,164,0.7905428504083574,0.8542
2025-04-14,D673,4,192,172,0.8032149711635965,0.8958
2025-04-21,D673,4,192,168,0.6532834266007946,0.875
2025-04-28,D673,4,192,153,0.6540239181459364,0.7969
2025-05-05,D673,4,192,150,0.7714434704660943,0.7812
2025-05-12,D673,4,192,178,0.6891199996623872,0.9271
2025-05-19,D673,4,192,138,0.6632119538930625,0.7188
2025-05-26,D673,4,192,191,0.6897910739160215,0.9948
2025-06-02,D673,4,192,153,0.7428715018795006,0.7969
2025-06-09,D673,4,192,177,0.6777062116741676,0.9219
2025-06-16,D673,4,192,157,0.6533301679394352,0.8177
2025-06-23,D673,4,192,166,0.6990847201262282,0.8646
2025-06-30,D673,4,192,156,0.6569707756249168,0.8125
2025-07-07,D673,4,192,192,0.7371177055975663,1.0
2025-07-14,D673,4,192,174,0.6889422624177022,0.9062
2025-07-21,D673,4,192,160,0.7662756693885002,0.8333
2025-07-28,D673,4,192,204,0.6799198040744971,1.0625
2025-08-04,D673,4,192,186,0.7214392629612607,0.9688
2025-08-11,D673,4,192,167,0.6462616304019133,0.8698
2025-08-18,D673,4,192,208,0.7083570284475698,1.0833
2025-08-25,D673,4,192,184,0.5978087785304956,0.9583
2025-09-01,D673,4,192,142,0.730534605428018,0.7396
2025-03-10,D674,2,96,147,0.7375656806031993,1.5312
2025-03-17,D674,2,96,180,0.6922082857787993,1.875
2025-03-24,D674,2,96,180,0.635107317200538,1.875
2025-03-31,D674,2,96,151,0.7763004091599313,1.5729
2025-04-07,D674,2,96,184,0.641117528652309,1.9167
2025-04-14,D674,2,96,179,0.6941984868067946,1.8646
2025-04-21,D674,2,96,183,0.7237812407607555,1.9062
2025-04-28,D674,2,96,173,0.6890376313146681,1.8021
2025-05-05,D674,2,96,173,0.7052626422044121,1.8021
2025-05-12,D674,2,96,209,0.6465857367148153,2.1771
2025-05-19,D674,2,96,149,0.7565042248689006,1.5521
2025-05-26,D674,2,96,195,0.6681118642033123,2.0312
2025-06-02,D674,2,96,179,0.6392576912949514,1.8646
2025-06-09,D674,2,96,198,0.700335442846971,2.0625
2025-06-16,D674,2,96,208,0.6989511848850802,2.1667
2025-06-23,D674,2,96,189,0.6079714792137564,1.9688
2025-06-30,D674,2,96,180,0.6478505287233643,1.875
2025-07-07,D674,2,96,205,0.6377982713606558,2.1354
2025-07-14,D674,2,96,173,0.6773425715909406,1.8021
2025-07-21,D674,2,96,169,0.6449819145073513,1.7604
2025-07-28,D674,2,96,157,0.7005747996536951,1.6354
2025-08-04,D674,2,96,163,0.7621848396408807,1.6979
2025-08-11,D674,2,96,184,0.6749098442244112,1.9167
2025-08-18,D674,2,96,203,0.7370670340870721,2.1146
2025-08-25,D674,2,96,168,0.6883608320900156,1.75
2025-09-01,D674,2,96,215,0.7758185937553662,2.2396
2025-03-10,D675,4,192,229,0.7987709986473643,1.1927
2025-03-17,D675,4,192,213,0.7100745939683886,1.1094
2025-03-24,D675,4,192,236,0.8549369251830579,1.2292
2025-03-31,D675,4,192,249,0.8224826350336125,1.2969
2025-04-07,D675,4,192,242,0.7142723156107064,1.2604
2025-04-14,D675,4,192,234,0.8383550144793046,1.2188
2025-04-21,D675,4,192,233,0.7678009735736637,1.2135
2025-04-28,D675,4,192,207,0.7343765739579955,1.0781
2025-05-05,D675,4,192,212,0.768371392045484,1.1042
2025-05-12,D675,4,192,185,0.8598288239942561,0.9635
2025-05-19,D675,4,192,181,0.7447995846430951,0.9427
2025-05-26,D675,4,192,180,0.8712134677866099,0.9375
2025-06-02,D675,4,192,263,0.6758388685805621,1.3698
2025-06-09,D675,4,192,273,0.7839793894881119,1.4219
2025-06-16,D675,4,192,238,0.7789781367590696,1.2396
2025-06-23,D675,4,192,208,0.7635819704420986,1.0833
2025-06-30,D675,4,192,201,0.8063855073312989,1.0469
2025-07-07,D675,4,192,204,0.6790137737905483,1.0625
2025-07-14,D675,4,192,227,0.7172228214236718,1.1823
2025-07-21,D675,4,192,242,0.7738119996987639,1.2604
2025-07-28,D675,4,192,229,0.7687820422471175,1.1927
2025-08-04,D675,4,192,176,0.7721095623101241,0.9167
