date,dealer_id,parts_loyalty,auto_replenishment,maintenance_penetration,bulk_oil_penetration,express_lane_ros,service_lane_utilization,time_in_bay_maint_min,time_in_bay_adv_min,total_wait_min,retention_rate,compliance_score
2025-08-04,D669,0.682,0.622,0.435,0.576,193,0.761,28.1,67.8,75.8,0.63,0.87
2025-08-11,D669,0.608,0.689,0.436,0.628,147,0.746,27.7,76.2,73.0,0.61,0.781
2025-08-18,D669,0.654,0.598,0.498,0.589,141,0.685,33.3,66.6,65.7,0.588,0.836
2025-08-25,D669,0.641,0.694,0.482,0.569,190,0.651,28.9,67.2,71.0,0.633,0.79
2025-09-01,D669,0.573,0.741,0.412,0.602,166,0.75,28.6,72.7,67.3,0.655,0.859
2025-03-10,D670,0.719,0.712,0.589,0.701,230,0.792,24.4,65.7,59.4,0.71,0.969
2025-03-17,D670,0.702,0.786,0.476,0.724,249,0.893,27.8,70.2,69.4,0.684,0.964
2025-03-24,D670,0.693,0.641,0.601,0.698,168,0.705,28.5,69.6,70.5,0.705,0.905
2025-03-31,D670,0.705,0.725,0.567,0.762,261,0.722,26.9,63.3,68.2,0.691,0.901
2025-04-07,D670,0.749,0.799,0.563,0.691,218,0.755,29.7,56.5,65.2,0.737,0.892
2025-04-14,D670,0.748,0.711,0.556,0.627,186,0.76,29.6,58.9,69.8,0.679,1.0
2025-04-21,D670,0.704,0.731,0.603,0.749,186,0.819,25.5,62.1,71.0,0.714,0.866
2025-04-28,D670,0.739,0.65,0.534,0.627,181,0.783,25.2,64.8,58.2,0.664,0.913
2025-05-05,D670,0.72,0.837,0.61,0.677,230,0.7,30.6,62.2,64.7,0.654,0.878
2025-05-12,D670,0.756,0.775,0.597,0.686,189,0.789,20.2,68.8,66.4,0.697,0.912
2025-05-19,D670,0.732,0.742,0.547,0.658,194,0.721,24.0,61.7,65.6,0.708,0.909
2025-05-26,D670,0.772,0.835,0.559,0.699,205,0.752,25.0,63.1,55.5,0.658,0.875
2025-06-02,D670,0.734,0.776,0.533,0.745,214,0.761,21.1,61.9,67.3,0.673,0.845
2025-06-09,D670,0.759,0.79,0.531,0.692,294,0.809,32.6,74.2,56.7,0.672,0.878
2025-06-16,D670,0.745,0.814,0.553,0.712,241,0.842,33.1,62.0,61.5,0.668,0.817
2025-06-23,D670,0.744,0.728,0.557,0.693,229,0.724,33.7,70.8,69.8,0.689,1.0
2025-06-30,D670,0.687,0.766,0.627,0.698,256,0.71,22.8,63.1,68.4,0.647,0.906
2025-07-07,D670,0.767,0.875,0.584,0.673,205,0.813,23.7,60.9,64.4,0.651,0.905
2025-07-14,D670,0.799,0.725,0.558,0.778,185,0.775,31.2,63.6,56.2,0.675,0.928
2025-07-21,D670,0.773,0.695,0.503,0.72,235,0.63,28.7,66.1,70.0,0.678,0.917
2025-07-28,D670,0.768,0.844,0.524,0.666,198,0.838,33.4,56.2,57.1,0.734,0.892
2025-08-04,D670,0.746,0.742,0.549,0.681,216,0.725,30.2,62.2,64.8,0.68,0.988
2025-08-11,D670,0.72,0.758,0.478,0.695,184,0.871,27.0,61.6,58.3,0.744,0.906
2025-08-18,D670,0.773,0.771,0.562,0.678,210,0.83,36.0,61.3,58.2,0.714,0.944
2025-08-25,D670,0.749,0.736,0.469,0.738,221,0.747,26.0,64.1,70.4,0.71,0.897
2025-09-01,D670,0.736,0.808,0.537,0.745,268,0.816,33.3,64.9,66.9,0.722,0.819
2025-03-10,D671,0.684,0.641,0.487,0.638,148,0.726,28.8,70.5,66.9,0.61,0.838
2025-03-17,D671,0.61,0.708,0.412,0.545,184,0.776,27.6,62.7,67.9,0.647,0.867
2025-03-24,D671,0.666,0.694,0.459,0.612,164,0.774,28.0,63.4,79.5,0.679,0.845
2025-03-31,D671,0.641,0.631,0.426,0.591,190,0.678,27.2,71.4,79.4,0.691,0.799
2025-04-07,D671,0.703,0.675,0.437,0.615,205,0.838,28.5,61.2,63.0,0.652,0.834
2025-04-14,D671,0.659,0.599,0.472,0.534,176,0.752,26.2,65.9,77.6,0.659,0.863
2025-04-21,D671,0.632,0.67,0.452,0.608,173,0.775,28.2,74.4,74.0,0.632,0.85
2025-04-28,D671,0.683,0.65,0.47,0.53,154,0.595,33.1,65.8,64.4,0.592,0.834
2025-05-05,D671,0.691,0.69,0.5,0.626,179,0.717,31.0,64.6,66.4,0.69,0.848
2025-05-12,D671,0.642,0.686,0.33,0.61,201,0.668,26.0,73.0,77.0,0.618,0.766
2025-05-19,D671,0.654,0.626,0.539,0.591,192,0.744,30.0,65.3,77.8,0.651,0.785
2025-05-26,D671,0.737,0.678,0.433,0.625,184,0.627,32.5,70.4,67.7,0.658,0.805
2025-06-02,D671,0.56,0.697,0.381,0.588,203,0.751,33.6,65.0,69.7,0.618,0.765
2025-06-09,D671,0.664,0.617,0.53,0.524,158,0.701,32.8,77.6,66.4,0.65,0.827
2025-06-16,D671,0.604,0.599,0.423,0.643,194,0.682,32.2,65.4,67.9,0.601,0.814
2025-06-23,D671,0.637,0.672,0.451,0.639,186,0.661,27.4,68.8,71.9,0.622,0.86
2025-06-30,D671,0.64,0.736,0.466,0.649,184,0.658,29.5,70.7,80.9,0.707,0.841
2025-07-07,D671,0.683,0.673,0.468,0.678,148,0.724,29.2,75.1,73.8,0.62,0.879
2025-07-14,D671,0.623,0.604,0.429,0.568,176,0.713,34.5,62.7,71.5,0.655,0.871
2025-07-21,D671,0.594,0.717,0.554,0.687,184,0.646,28.4,69.0,62.3,0.67,0.923
2025-07-28,D671,0.648,0.566,0.518,0.624,182,0.714,32.1,71.8,71.2,0.675,0.802
2025-08-04,D671,0.65,0.643,0.384,0.603,159,0.743,30.4,67.8,83.9,0.648,0.808
2025-08-11,D671,0.669,0.702,0.443,0.618,196,0.645,28.7,72.0,80.4,0.629,0.781
2025-08-18,D671,0.661,0.638,0.447,0.641,157,0.723,31.6,61.2,76.0,0.648,0.783
2025-08-25,D671,0.639,0.625,0.417,0.714,181,0.658,26.6,63.6,77.5,0.676,0.741
2025-09-01,D671,0.642,0.673,0.437,0.506,202,0.762,28.7,76.1,61.9,0.622,0.813
2025-03-10,D672,0.446,0.337,0.262,0.283,96,0.473,39.3,88.9,86.5,0.481,0.584
2025-03-17,D672,0.428,0.337,0.196,0.227,102,0.443,41.2,76.7,87.8,0.467,0.612
2025-03-24,D672,0.489,0.316,0.165,0.241,88,0.51,38.7,74.4,90.1,0.472,0.598
2025-03-31,D672,0.407,0.327,0.157,0.302,104,0.503,37.7,78.7,79.5,0.485,0.595
2025-04-07,D672,0.481,0.349,0.225,0.208,100,0.441,34.7,79.6,83.8,0.467,0.642
2025-04-14,D672,0.501,0.253,0.212,0.274,97,0.448,39.0,76.3,79.3,0.434,0.512
2025-04-21,D672,0.466,0.277,0.3,0.264,101,0.442,33.1,79.2,87.0,0.485,0.598
2025-04-28,D672,0.42,0.344,0.25,0.232,98,0.404,38.6,72.0,93.5,0.49,0.63
2025-05-05,D672,0.434,0.376,0.262,0.224,99,0.429,36.4,68.3,76.8,0.483,0.632
2025-05-12,D672,0.446,0.322,0.271,0.302,92,0.449,38.4,82.4,89.6,0.424,0.544
2025-05-19,D672,0.412,0.275,0.184,0.224,68,0.491,36.8,81.2,92.9,0.456,0.579
2025-05-26,D672,0.41,0.305,0.29,0.294,111,0.499,35.3,77.2,84.0,0.481,0.52
2025-06-02,D672,0.477,0.333,0.216,0.312,72,0.399,40.4,70.2,80.5,0.508,0.581
2025-06-09,D672,0.545,0.357,0.292,0.281,86,0.496,38.0,75.2,88.0,0.467,0.703
2025-06-16,D672,0.384,0.47,0.253,0.324,79,0.353,40.4,81.4,86.3,0.535,0.589
2025-06-23,D672,0.431,0.38,0.243,0.284,90,0.459,36.3,76.9,85.8,0.472,0.688
2025-06-30,D672,0.498,0.316,0.219,0.361,84,0.469,42.9,72.5,88.7,0.474,0.506
2025-07-07,D672,0.437,0.33,0.283,0.308,68,0.401,38.9,79.4,93.0,0.484,0.64
2025-07-14,D672,0.453,0.33,0.279,0.333,89,0.518,31.4,73.3,78.9,0.502,0.526
2025-07-21,D672,0.427,0.33,0.232,0.314,97,0.494,37.7,76.6,87.3,0.458,0.644
2025-07-28,D672,0.453,0.395,0.221,0.376,98,0.469,40.2,80.3,87.7,0.48,0.589
2025-08-04,D672,0.499,0.401,0.22,0.356,105,0.477,38.3,75.1,82.4,0.487,0.603
2025-08-11,D672,0.423,0.28,0.239,0.226,79,0.442,31.6,78.3,85.0,0.497,0.619
2025-08-18,D672,0.412,0.327,0.254,0.256,80,0.459,33.4,75.3,84.2,0.459,0.591
2025-08-25,D672,0.51,0.413,0.291,0.346,93,0.459,37.8,79.6,75.8,0.45,0.551
2025-09-01,D672,0.488,0.358,0.241,0.293,96,0.458,36.5,83.4,84.7,0.45,0.567
2025-03-10,D673,0.665,0.725,0.473,0.581,197,0.603,32.3,76.2,68.3,0.668,0.85
2025-03-17,D673,0.612,0.634,0.456,0.596,190,0.765,30.3,70.3,73.4,0.653,0.771
2025-03-24,D673,0.587,0.779,0.446,0.683,166,0.742,30.5,62.6,67.9,0.668,0.748
2025-03-31,D673,0.698,0.66,0.354,0.55,168,0.707,31.2,67.8,71.4,0.621,0.815
2025-04-07,D673,0.696,0.601,0.427,0.623,164,0.791,28.3,64.3,64.0,0.684,0.821
2025-04-14,D673,0.646,0.588,0.396,0.585,172,0.803,29.3,58.9,69.4,0.684,0.875
2025-04-21,D673,0.749,0.662,0.447,0.629,168,0.653,25.2,66.8,70.8,0.595,0.798
2025-04-28,D673,0.682,0.68,0.379,0.661,153,0.654,25.9,61.4,74.0,0.601,0.787
2025-05-05,D673,0.652,0.686,0.428,0.655,150,0.771,31.2,61.9,75.1,0.696,0.868
2025-05-12,D673,0.655,0.605,0.469,0.601,178,0.689,28.1,66.8,69.9,0.641,0.812
2025-05-19,D673,0.664,0.599,0.393,0.658,138,0.663,31.1,68.6,70.0,0.655,0.83
2025-05-26,D673,0.643,0.65,0.436,0.644,191,0.69,29.4,61.7,75.3,0.615,0.694
2025-06-02,D673,0.721,0.72,0.479,0.593,153,0.743,27.0,69.7,72.9,0.694,0.743
2025-06-09,D673,0.645,0.615,0.487,0.595,177,0.678,31.9,74.7,68.9,0.65,0.864
2025-06-16,D673,0.713,0.625,0.485,0.603,157,0.653,33.6,70.0,70.5,0.63,0.775
2025-06-23,D673,0.62,0.648,0.54,0.699,166,0.699,30.8,74.3,64.1,0.628,0.864
2025-06-30,D673,0.635,0.69,0.461,0.611,156,0.657,27.5,66.8,69.4,0.642,0.856
2025-07-07,D673,0.601,0.639,0.391,0.635,192,0.737,29.3,68.6,65.1,0.657,0.868
2025-07-14,D673,0.764,0.649,0.483,0.588,174,0.689,33.4,63.2,78.3,0.64,0.838
2025-07-21,D673,0.632,0.631,0.433,0.457,160,0.766,33.5,70.9,71.3,0.662,0.877
2025-07-28,D673,0.642,0.594,0.443,0.63,204,0.68,28.0,68.4,73.2,0.627,0.727
2025-08-04,D673,0.669,0.627,0.567,0.633,186,0.721,32.0,63.4,70.6,0.648,0.75
2025-08-11,D673,0.711,0.633,0.439,0.544,167,0.646,31.6,70.8,71.2,0.613,0.889
2025-08-18,D673,0.663,0.598,0.375,0.552,208,0.708,28.2,67.8,76.2,0.616,0.877
2025-08-25,D673,0.675,0.698,0.458,0.546,184,0.598,24.7,75.1,73.1,0.604,0.78
2025-09-01,D673,0.714,0.719,0.461,0.549,142,0.731,31.0,69.0,80.1,0.662,0.737
2025-03-10,D674,0.722,0.623,0.456,0.658,147,0.738,28.5,67.3,71.1,0.639,0.811
2025-03-17,D674,0.623,0.618,0.442,0.547,180,0.692,33.4,69.4,68.0,0.701,0.903
2025-03-24,D674,0.616,0.604,0.381,0.669,180,0.635,25.5,70.6,72.7,0.663,0.839
2025-03-31,D674,0.634,0.705,0.486,0.557,151,0.776,27.5,59.3,77.5,0.664,0.749
2025-04-07,D674,0.67,0.607,0.479,0.675,184,0.641,31.7,68.6,78.8,0.602,0.834
2025-04-14,D674,0.626,0.573,0.458,0.618,179,0.694,29.2,80.0,75.8,0.62,0.841
2025-04-21,D674,0.7,0.566,0.447,0.619,183,0.724,31.8,70.0,72.3,0.633,0.73
2025-04-28,D674,0.635,0.695,0.421,0.665,173,0.689,26.1,69.9,75.9,0.658,0.789
2025-05-05,D674,0.603,0.716,0.427,0.571,173,0.705,26.8,73.4,65.2,0.615,0.814
2025-05-12,D674,0.684,0.67,0.564,0.63,209,0.647,27.7,69.3,79.8,0.643,0.787
2025-05-19,D674,0.596,0.528,0.393,0.666,149,0.757,27.1,78.7,73.1,0.687,0.828
2025-05-26,D674,0.735,0.645,0.431,0.597,195,0.668,30.9,68.3,75.6,0.669,0.833
2025-06-02,D674,0.661,0.71,0.477,0.59,179,0.639,30.7,73.7,73.1,0.612,0.837
2025-06-09,D674,0.626,0.732,0.457,0.607,198,0.7,32.1,67.4,63.2,0.66,0.805
2025-06-16,D674,0.626,0.693,0.456,0.59,208,0.699,31.2,68.1,69.0,0.594,0.925
2025-06-23,D674,0.65,0.543,0.508,0.525,189,0.608,30.5,63.9,71.9,0.671,0.872
2025-06-30,D674,0.657,0.773,0.474,0.651,180,0.648,32.1,72.7,69.1,0.626,0.871
2025-07-07,D674,0.667,0.709,0.472,0.635,205,0.638,32.2,66.9,73.3,0.67,0.854
2025-07-14,D674,0.622,0.635,0.433,0.546,173,0.677,32.2,68.6,66.2,0.587,0.82
2025-07-21,D674,0.595,0.614,0.418,0.557,169,0.645,29.4,65.6,65.5,0.618,0.851
2025-07-28,D674,0.643,0.665,0.544,0.599,157,0.701,31.8,72.7,78.6,0.651,0.841
2025-08-04,D674,0.665,0.694,0.463,0.601,163,0.762,25.5,67.4,64.4,0.58,0.893
2025-08-11,D674,0.6,0.714,0.435,0.579,184,0.675,32.4,70.8,72.5,0.648,0.813
2025-08-18,D674,0.624,0.636,0.537,0.645,203,0.737,32.2,76.8,74.6,0.627,0.895
2025-08-25,D674,0.615,0.678,0.482,0.665,168,0.688,28.4,65.6,69.5,0.686,0.908
2025-09-01,D674,0.666,0.656,0.513,0.697,215,0.776,25.5,62.9,70.3,0.628,0.818
2025-03-10,D675,0.83,0.703,0.554,0.642,229,0.799,25.2,60.0,65.8,0.723,1.0
2025-03-17,D675,0.76,0.826,0.594,0.708,213,0.71,27.7,66.0,60.0,0.714,0.846
2025-03-24,D675,0.726,0.742,0.586,0.674,236,0.855,26.8,59.0,64.5,0.679,1.0
2025-03-31,D675,0.798,0.733,0.557,0.67,249,0.822,27.2,60.3,70.2,0.724,0.905
2025-04-07,D675,0.755,0.76,0.525,0.727,242,0.714,26.7,68.6,61.8,0.71,0.894
2025-04-14,D675,0.744,0.716,0.509,0.608,234,0.838,19.3,69.5,70.8,0.697,0.916
2025-04-21,D675,0.726,0.838,0.511,0.693,233,0.768,28.2,64.2,68.6,0.672,0.943
2025-04-28,D675,0.718,0.88,0.538,0.73,207,0.734,25.8,66.3,61.1,0.728,0.9
2025-05-05,D675,0.762,0.75,0.55,0.658,212,0.768,26.5,69.0,74.6,0.736,0.788
2025-05-12,D675,0.777,0.747,0.587,0.71,185,0.86,30.9,56.0,66.4,0.678,0.89
2025-05-19,D675,0.765,0.732,0.598,0.789,181,0.745,33.5,61.3,66.3,0.662,0.944
2025-05-26,D675,0.725,0.693,0.549,0.76,180,0.871,18.8,64.3,64.1,0.741,0.932
2025-06-02,D675,0.743,0.801,0.552,0.724,263,0.676,28.7,61.3,63.0,0.746,0.911
2025-06-09,D675,0.824,0.773,0.642,0.673,273,0.784,30.3,58.7,71.0,0.683,0.918
2025-06-16,D675,0.773,0.811,0.574,0.704,238,0.779,22.9,62.6,59.6,0.728,0.896
2025-06-23,D675,0.744,0.698,0.43,0.762,208,0.764,27.3,58.1,62.2,0.714,0.913
2025-06-30,D675,0.765,0.841,0.533,0.721,201,0.806,32.4,63.0,64.6,0.68,0.842
2025-07-07,D675,0.752,0.69,0.556,0.704,204,0.679,34.2,70.0,70.5,0.68,0.914
2025-07-14,D675,0.764,0.803,0.552,0.603,227,0.717,28.8,61.3,66.6,0.716,0.878
2025-07-21,D675,0.751,0.728,0.54,0.641,242,0.774,26.5,68.2,69.8,0.739,0.873
2025-07-28,D675,0.778,0.66,0.52,0.658,229,0.769,27.7,63.9,56.3,0.677,0.928
2025-08-04,D675,0.797,0.611,0.574,0.795,176,0.772,26.8,65.3,66.0,0.735,0.922
2025-08-11,D675,0.815,0.692,0.514,0.749,231,0.807,27.3,66.7,64.4,0.746,0.971
2025-08-18,D675,0.739,0.792,0.541,0.713,186,0.768,26.0,62.7,70.6,0.643,0.93
2025-08-25,D675,0.792,0.72,0.457,0.734,185,0.809,24.5,70.7,68.5,0.647,0.853
2025-09-01,D675,0.71,0.78,0.552,0.673,260,0.848,27.9,63.2,66.6,0.676,0.939
2025-03-10,D676,0.282,0.242,0.195,0.267,92,0.383,46.3,79.8,102.0,0.493,0.458
2025-03-17,D676,0.335,0.325,0.203,0.309,63,0.331,40.2,89.8,103.8,0.416,0.496
2025-03-24,D676,0.443,0.266,0.31,0.285,75,0.451,39.7,86.2,95.9,0.429,0.583
2025-03-31,D676,0.373,0.246,0.207,0.264,75,0.429,47.5,77.4,93.0,0.536,0.582
2025-04-07,D676,0.417,0.279,0.203,0.244,79,0.494,43.8,84.6,94.1,0.453,0.574
2025-04-14,D676,0.487,0.332,0.155,0.227,73,0.435,45.4,83.6,88.2,0.443,0.528
2025-04-21,D676,0.472,0.25,0.196,0.236,79,0.369,41.7,89.3,93.2,0.422,0.586
2025-04-28,D676,0.421,0.371,0.217,0.185,75,0.422,44.7,93.1,93.1,0.455,0.677
2025-05-05,D676,0.387,0.306,0.242,0.252,85,0.344,41.9,87.3,102.6,0.473,0.615
2025-05-12,D676,0.459,0.292,0.236,0.331,66,0.416,41.8,87.7,95.8,0.436,0.53
2025-05-19,D676,0.425,0.281,0.248,0.296,80,0.365,39.1,80.9,99.9,0.444,0.546
2025-05-26,D676,0.427,0.413,0.298,0.331,83,0.382,44.0,79.9,89.2,0.502,0.539
2025-06-02,D676,0.365,0.251,0.259,0.37,83,0.345,41.0,91.2,95.0,0.475,0.502
2025-06-09,D676,0.379,0.301,0.263,0.267,84,0.31,47.5,86.1,95.5,0.439,0.534
2025-06-16,D676,0.402,0.342,0.209,0.215,70,0.498,43.7,88.3,94.2,0.49,0.539
2025-06-23,D676,0.401,0.261,0.216,0.376,64,0.449,38.2,86.1,90.1,0.438,0.53
2025-06-30,D676,0.401,0.22,0.281,0.274,72,0.403,43.1,89.1,97.2,0.398,0.505
2025-07-07,D676,0.451,0.333,0.173,0.334,82,0.366,41.4,92.2,100.4,0.5,0.566
2025-07-14,D676,0.371,0.277,0.148,0.252,77,0.482,39.3,89.5,97.6,0.402,0.566
2025-07-21,D676,0.452,0.304,0.168,0.334,80,0.429,44.1,87.0,99.7,0.488,0.435
2025-07-28,D676,0.393,0.368,0.263,0.243,77,0.372,40.3,83.4,97.9,0.453,0.537
2025-08-04,D676,0.428,0.306,0.22,0.288,86,0.369,40.4,85.4,99.0,0.51,0.538
2025-08-11,D676,0.399,0.234,0.177,0.319,67,0.327,44.4,92.7,99.3,0.504,0.561
2025-08-18,D676,0.35,0.315,0.259,0.388,84,0.4,41.3,84.1,96.7,0.42,0.552
2025-08-25,D676,0.365,0.32,0.189,0.265,96,0.386,41.3,86.0,102.0,0.469,0.542
2025-09-01,D676,0.373,0.259,0.297,0.284,78,0.363,39.2,84.5,93.5,0.531,0.561
2025-03-10,D677,0.606,0.633,0.443,0.546,200,0.629,21.4,71.3,70.8,0.665,0.93
2025-03-17,D677,0.618,0.609,0.511,0.57,204,0.676,31.8,72.0,74.2,0.628,0.829
2025-03-24,D677,0.726,0.721,0.432,0.565,211,0.623,35.4,70.4,73.3,0.655,0.863
2025-03-31,D677,0.617,0.692,0.477,0.602,186,0.662,27.9,70.2,78.8,0.655,0.854
2025-04-07,D677,0.606,0.621,0.504,0.619,204,0.687,28.7,68.7,76.7,0.665,0.819
2025-04-14,D677,0.635,0.639,0.419,0.498,174,0.743,27.5,75.2,73.9,0.682,0.696
2025-04-21,D677,0.695,0.614,0.434,0.582,180,0.707,29.5,69.9,66.0,0.581,0.826
2025-04-28,D677,0.688,0.727,0.432,0.673,178,0.707,27.2,62.1,71.3,0.648,0.812
2025-05-05,D677,0.585,0.649,0.464,0.644,192,0.775,30.4,70.9,75.1,0.638,0.814
2025-05-12,D677,0.683,0.705,0.394,0.612,127,0.634,29.7,61.2,71.7,0.675,0.837
2025-05-19,D677,0.689,0.694,0.435,0.484,170,0.654,29.1,70.7,80.4,0.6,0.81
2025-05-26,D677,0.67,0.668,0.462,0.619,163,0.674,28.3,66.2,68.6,0.664,0.852
2025-06-02,D677,0.614,0.576,0.459,0.59,176,0.805,29.8,69.9,59.9,0.574,0.797
2025-06-09,D677,0.61,0.635,0.509,0.568,190,0.709,31.0,67.2,80.3,0.645,0.868
2025-06-16,D677,0.663,0.625,0.57,0.561,202,0.62,30.4,62.9,79.2,0.611,0.802
2025-06-23,D677,0.692,0.568,0.469,0.56,201,0.65,33.2,66.4,70.4,0.596,0.824
2025-06-30,D677,0.661,0.658,0.41,0.659,180,0.719,31.2,69.7,73.2,0.664,0.812
2025-07-07,D677,0.597,0.675,0.438,0.663,160,0.655,30.4,66.9,73.3,0.638,0.778
2025-07-14,D677,0.675,0.61,0.505,0.59,167,0.706,29.2,72.6,69.0,0.674,0.91
2025-07-21,D677,0.621,0.704,0.487,0.621,182,0.647,29.9,65.8,70.1,0.628,0.852
2025-07-28,D677,0.631,0.659,0.381,0.607,162,0.69,28.1,72.0,81.5,0.627,0.805
2025-08-04,D677,0.659,0.629,0.421,0.599,140,0.675,32.5,73.6,74.6,0.678,0.797
2025-08-11,D677,0.65,0.615,0.416,0.529,163,0.736,34.5,71.1,71.0,0.635,0.817
2025-08-18,D677,0.677,0.662,0.451,0.659,163,0.753,29.3,75.4,76.0,0.594,0.854
2025-08-25,D677,0.651,0.61,0.439,0.625,161,0.729,29.3,64.7,65.5,0.638,0.726
2025-09-01,D677,0.611,0.637,0.434,0.507,201,0.749,25.8,62.9,72.9,0.682,0.757
2025-03-10,D678,0.525,0.538,0.292,0.388,152,0.688,32.3,66.4,77.3,0.591,0.682
2025-03-17,D678,0.502,0.514,0.371,0.532,156,0.566,32.6,74.3,92.7,0.547,0.816
2025-03-24,D678,0.559,0.476,0.322,0.546,136,0.58,33.5,70.7,73.3,0.551,0.651
2025-03-31,D678,0.561,0.549,0.31,0.46,170,0.562,34.4,74.8,73.7,0.547,0.786
2025-04-07,D678,0.568,0.487,0.377,0.515,142,0.583,30.9,71.3,89.5,0.488,0.779
2025-04-14,D678,0.55,0.483,0.347,0.444,152,0.601,30.2,75.0,84.2,0.556,0.715
2025-04-21,D678,0.557,0.524,0.354,0.445,125,0.609,33.2,70.7,79.6,0.574,0.69
2025-04-28,D678,0.471,0.463,0.263,0.437,153,0.649,33.1,76.2,84.3,0.575,0.768
2025-05-05,D678,0.585,0.541,0.334,0.493,124,0.637,31.1,72.0,77.3,0.538,0.711
2025-05-12,D678,0.607,0.437,0.23,0.464,147,0.616,35.7,76.0,76.8,0.564,0.734
2025-05-19,D678,0.519,0.567,0.361,0.376,123,0.575,32.4,68.0,77.2,0.537,0.742
2025-05-26,D678,0.491,0.54,0.239,0.448,146,0.497,33.5,72.5,67.5,0.584,0.639
2025-06-02,D678,0.498,0.435,0.256,0.514,143,0.56,32.8,70.7,76.7,0.587,0.661
2025-06-09,D678,0.535,0.559,0.307,0.495,142,0.632,32.8,81.1,79.2,0.546,0.774
2025-06-16,D678,0.563,0.46,0.39,0.555,153,0.561,37.2,71.7,75.7,0.587,0.76
2025-06-23,D678,0.47,0.568,0.313,0.493,155,0.657,35.1,70.6,76.3,0.563,0.695
2025-06-30,D678,0.574,0.425,0.319,0.376,144,0.722,36.7,74.2,74.9,0.548,0.74
2025-07-07,D678,0.49,0.561,0.361,0.372,151,0.584,35.1,68.8,84.6,0.544,0.742
2025-07-14,D678,0.511,0.582,0.335,0.451,119,0.631,31.0,62.1,82.7,0.547,0.739
2025-07-21,D678,0.575,0.44,0.336,0.536,153,0.57,30.3,71.0,74.4,0.562,0.683
2025-07-28,D678,0.662,0.485,0.323,0.45,133,0.609,37.3,72.0,75.4,0.516,0.719
2025-08-04,D678,0.59,0.518,0.38,0.465,156,0.557,31.6,74.7,78.6,0.532,0.776
2025-08-11,D678,0.568,0.461,0.278,0.469,144,0.513,30.9,66.9,74.3,0.537,0.696
2025-08-18,D678,0.559,0.494,0.34,0.479,156,0.666,32.7,72.1,83.0,0.559,0.705
2025-08-25,D678,0.577,0.497,0.311,0.434,117,0.605,27.1,63.6,76.5,0.568,0.76
2025-09-01,D678,0.588,0.554,0.249,0.496,157,0.609,31.3,76.0,79.1,0.556,0.705
2025-03-10,D679,0.563,0.441,0.441,0.452,158,0.687,36.1,73.1,70.7,0.574,0.834
2025-03-17,D679,0.6,0.569,0.33,0.502,165,0.591,36.6,71.2,79.9,0.527,0.722
2025-03-24,D679,0.591,0.58,0.398,0.431,150,0.598,31.7,69.1,71.3,0.509,0.701
2025-03-31,D679,0.479,0.449,0.365,0.446,145,0.561,37.2,72.7,72.6,0.545,0.748
2025-04-07,D679,0.59,0.482,0.325,0.536,160,0.647,32.8,71.6,88.6,0.517,0.653
2025-04-14,D679,0.5,0.5,0.34,0.537,143,0.598,29.5,68.2,81.6,0.572,0.679
2025-04-21,D679,0.564,0.433,0.377,0.42,127,0.665,31.1,74.0,85.9,0.599,0.742
2025-04-28,D679,0.554,0.541,0.339,0.414,137,0.622,34.0,75.7,80.7,0.586,0.765
2025-05-05,D679,0.496,0.49,0.32,0.473,154,0.54,33.3,74.7,72.1,0.543,0.769
2025-05-12,D679,0.576,0.51,0.352,0.44,135,0.576,31.9,75.1,86.1,0.495,0.743
2025-05-19,D679,0.599,0.525,0.367,0.463,167,0.59,37.0,76.2,83.6,0.596,0.649
2025-05-26,D679,0.563,0.406,0.364,0.439,117,0.571,34.4,68.0,82.9,0.579,0.832
2025-06-02,D679,0.522,0.505,0.353,0.419,132,0.629,32.8,75.7,83.5,0.55,0.747
2025-06-09,D679,0.576,0.472,0.351,0.404,148,0.609,31.3,70.5,80.0,0.543,0.705
2025-06-16,D679,0.54,0.507,0.306,0.434,141,0.632,35.2,70.1,79.1,0.546,0.79
2025-06-23,D679,0.555,0.476,0.43,0.462,154,0.583,33.4,73.2,69.0,0.529,0.716
2025-06-30,D679,0.563,0.494,0.294,0.48,140,0.546,33.4,72.6,80.0,0.598,0.751
2025-07-07,D679,0.521,0.477,0.313,0.452,141,0.609,31.4,73.2,72.5,0.566,0.764
2025-07-14,D679,0.497,0.517,0.375,0.431,102,0.54,30.9,74.0,79.3,0.522,0.751
2025-07-21,D679,0.533,0.573,0.342,0.443,142,0.58,33.1,73.5,86.6,0.548,0.689
2025-07-28,D679,0.612,0.509,0.369,0.394,150,0.544,31.8,71.0,84.4,0.56,0.693
2025-08-04,D679,0.573,0.468,0.397,0.51,119,0.58,32.7,74.7,75.7,0.562,0.677
2025-08-11,D679,0.554,0.545,0.391,0.394,157,0.566,34.4,72.9,78.0,0.538,0.677
2025-08-18,D679,0.582,0.539,0.309,0.437,122,0.62,36.0,69.7,72.9,0.555,0.814
2025-08-25,D679,0.632,0.491,0.367,0.363,151,0.575,31.4,75.4,77.9,0.586,0.762
2025-09-01,D679,0.574,0.441,0.379,0.423,124,0.579,29.8,67.8,85.0,0.528,0.708
2025-03-10,D680,0.807,0.762,0.477,0.673,217,0.746,30.2,59.0,66.9,0.698,0.964
2025-03-17,D680,0.731,0.732,0.565,0.679,194,0.929,28.6,64.7,66.3,0.755,0.938
